country	sex	year	BMI
Marshall Islands	female	1981	25.61479
Mauritania	female	1981	22.58971
Mauritius	female	1981	23.28853
Mexico	female	1981	24.74217
Micronesia, Fed. Sts.	female	1981	25.99305
Moldova	female	1981	26.9492
Mongolia	female	1981	24.45366
Montenegro	female	1981	25.98315
Morocco	female	1981	23.72576
Mozambique	female	1981	20.63127
Myanmar	female	1981	19.78947
Namibia	female	1981	23.06663
Nauru	female	1981	28.57176
Nepal	female	1981	18.7062
Netherlands	female	1981	24.02468
Netherlands Antilles	female	1981	26.69459
New Zealand	female	1981	24.26687
Nicaragua	female	1981	24.49331
Niger	female	1981	20.02624
Nigeria	female	1981	22.01432
Norway	female	1981	23.78998
Oman	female	1981	25.01447
Pakistan	female	1981	21.84054
Palau	female	1981	26.41021
Panama	female	1981	24.07433
Papua New Guinea	female	1981	21.00101
Paraguay	female	1981	23.57815
Peru	female	1981	25.1177
Philippines	female	1981	21.28621
Poland	female	1981	25.85546
Portugal	female	1981	24.78212
Puerto Rico	female	1981	26.13113
Qatar	female	1981	27.21624
Romania	female	1981	25.40756
Russia	female	1981	26.74246
Rwanda	female	1981	20.59207
Saint Kitts and Nevis	female	1981	26.5591
Saint Lucia	female	1981	24.07713
Saint Vincent and the Grenadines	female	1981	24.06803
Samoa	female	1981	27.0946
Sao Tome and Principe	female	1981	21.47234
Saudi Arabia	female	1981	26.50146
Senegal	female	1981	21.36231
Serbia	female	1981	26.19726
Seychelles	female	1981	24.7892
Sierra Leone	female	1981	21.39009
Singapore	female	1981	23.52467
Slovak Republic	female	1981	26.16184
Slovenia	female	1981	26.3488
Solomon Islands	female	1981	23.97249
Somalia	female	1981	20.8777
South Africa	female	1981	27.01702
Spain	female	1981	25.17578
Sri Lanka	female	1981	21.00501
Sudan	female	1981	20.9004
Suriname	female	1981	24.78635
Swaziland	female	1981	25.9984
Sweden	female	1981	24.40887
Switzerland	female	1981	23.75266
Syria	female	1981	25.96604
Taiwan	female	1981	22.39635
Tajikistan	female	1981	24.27096
Tanzania	female	1981	20.99731
Thailand	female	1981	21.58552
Timor-Leste	female	1981	19.56317
Togo	female	1981	20.39519
Tonga	female	1981	27.44607
Trinidad and Tobago	female	1981	26.22604
Tunisia	female	1981	24.69899
Turkey	female	1981	26.14313
Turkmenistan	female	1981	24.13053
Uganda	female	1981	20.5089
Ukraine	female	1981	26.36782
United Arab Emirates	female	1981	27.37413
United Kingdom	female	1981	24.29483
United States	female	1981	25.15155
Uruguay	female	1981	23.39114
Uzbekistan	female	1981	24.19146
Vanuatu	female	1981	23.11087
Venezuela	female	1981	24.81088
Vietnam	female	1981	18.6576
West Bank and Gaza	female	1981	25.28804
Yemen, Rep.	female	1981	23.60286
Zambia	female	1981	21.42804
Zimbabwe	female	1981	25.41164
Afghanistan	female	1982	20.52292
Albania	female	1982	25.20032
Algeria	female	1982	23.92626
Andorra	female	1982	25.69922
Angola	female	1982	20.19464
Antigua and Barbuda	female	1982	24.439330000000002
Argentina	female	1982	24.06563
Armenia	female	1982	25.89036
Australia	female	1982	23.88326
Austria	female	1982	23.99285
Azerbaijan	female	1982	26.29845
Bahamas	female	1982	26.02602
Bahrain	female	1982	25.39929
Bangladesh	female	1982	18.51174
Barbados	female	1982	26.81275
Belarus	female	1982	26.22052
Belgium	female	1982	24.96712
Belize	female	1982	26.04266
Benin	female	1982	21.10264
Bermuda	female	1982	27.69595
Bhutan	female	1982	20.3042
Bolivia	female	1982	23.73722
Bosnia and Herzegovina	female	1982	25.1064
Botswana	female	1982	23.51626
Brazil	female	1982	24.17848
British Virgin Islands	female	1982	24.97675
Brunei	female	1982	22.97202
Bulgaria	female	1982	25.59103
Burkina Faso	female	1982	19.52129
Burundi	female	1982	19.34813
Cambodia	female	1982	19.62565
Cameroon	female	1982	21.78201
Canada	female	1982	24.29829
Cape Verde	female	1982	21.08539
Central African Rep.	female	1982	20.0128
Chad	female	1982	19.22638
Chile	female	1982	24.26083
China	female	1982	21.91792
Colombia	female	1982	23.69855
Comoros	female	1982	20.91591
Congo, Dem. Rep.	female	1982	19.89003
Congo, Rep.	female	1982	20.14729
Cook Islands	female	1982	27.00489
Costa Rica	female	1982	23.59381
Cote d'Ivoire	female	1982	21.43125
Croatia	female	1982	25.16529
Cuba	female	1982	24.05473
Cyprus	female	1982	23.98458
Czech Rep.	female	1982	26.80246
Denmark	female	1982	23.49431
Djibouti	female	1982	22.11722
Dominica	female	1982	25.27661
Dominican Rep.	female	1982	22.94307
Ecuador	female	1982	24.94091
Egypt	female	1982	25.83357
El Salvador	female	1982	23.9182
Equatorial Guinea	female	1982	20.26365
Eritrea	female	1982	18.79083
Estonia	female	1982	25.85909
Ethiopia	female	1982	18.87934
Fiji	female	1982	23.99169
Finland	female	1982	25.01531
France	female	1982	24.19774
French Polynesia	female	1982	26.71162
Gabon	female	1982	22.13363
Gambia	female	1982	20.27363
Georgia	female	1982	25.86046
Germany	female	1982	24.81385
Ghana	female	1982	20.9527
Greece	female	1982	24.15597
Greenland	female	1982	25.97113
Grenada	female	1982	24.21969
Guatemala	female	1982	23.20926
Guinea	female	1982	20.58161
Guinea-Bissau	female	1982	20.59179
Guyana	female	1982	23.82198
Haiti	female	1982	20.98885
Honduras	female	1982	23.30691
Hong Kong, China	female	1982	21.84656
Hungary	female	1982	25.21421
Iceland	female	1982	24.45495
India	female	1982	20.49665
Indonesia	female	1982	20.28468
Iran	female	1982	23.53943
Iraq	female	1982	26.46362
Ireland	female	1982	24.76923
Israel	female	1982	24.53694
Italy	female	1982	25.13606
Jamaica	female	1982	24.80472
Japan	female	1982	21.35073
Jordan	female	1982	27.79491
Kazakhstan	female	1982	25.41424
Kenya	female	1982	20.97783
Kiribati	female	1982	26.12618
Korea, Dem. Rep.	female	1982	21.92661
Korea, Rep.	female	1982	21.60369
Kuwait	female	1982	28.17882
Kyrgyzstan	female	1982	25.27569
Laos	female	1982	19.7981
Latvia	female	1982	25.51659
Lebanon	female	1982	24.42574
Lesotho	female	1982	25.29474
Liberia	female	1982	21.55747
Libya	female	1982	26.97452
Lithuania	female	1982	26.89066
Luxembourg	female	1982	24.32799
Macao, China	female	1982	23.86797
Macedonia, FYR	female	1982	25.35646
Madagascar	female	1982	20.33722
Malawi	female	1982	20.78581
Malaysia	female	1982	22.40309
Maldives	female	1982	22.05147
Mali	female	1982	19.2677
Malta	female	1982	25.96428
Marshall Islands	female	1982	25.8105
Mauritania	female	1982	22.70641
Mauritius	female	1982	23.38832
Mexico	female	1982	24.93398
Micronesia, Fed. Sts.	female	1982	26.19028
Moldova	female	1982	26.95458
Mongolia	female	1982	24.53027
Montenegro	female	1982	25.97993
Morocco	female	1982	23.82666
Mozambique	female	1982	20.67721
Myanmar	female	1982	19.8928
Namibia	female	1982	23.11357
Nauru	female	1982	28.85305
Nepal	female	1982	18.73518
Netherlands	female	1982	24.0424
Netherlands Antilles	female	1982	26.82757
New Zealand	female	1982	24.37293
Nicaragua	female	1982	24.6017
Niger	female	1982	20.11358
Nigeria	female	1982	22.05272
Norway	female	1982	23.85946
Oman	female	1982	25.08943
Pakistan	female	1982	21.90883
Palau	female	1982	26.53159
Panama	female	1982	24.21856
Papua New Guinea	female	1982	21.1936
Paraguay	female	1982	23.69374
Peru	female	1982	25.16451
Philippines	female	1982	21.38587
Poland	female	1982	25.81424
Portugal	female	1982	24.78337
Puerto Rico	female	1982	26.24195
Qatar	female	1982	27.23288
Romania	female	1982	25.41784
Russia	female	1982	26.72786
Rwanda	female	1982	20.685
Saint Kitts and Nevis	female	1982	26.71121
Saint Lucia	female	1982	24.1726
Saint Vincent and the Grenadines	female	1982	24.17227
Samoa	female	1982	27.34604
Sao Tome and Principe	female	1982	21.59159
Saudi Arabia	female	1982	26.67906
Senegal	female	1982	21.4942
Serbia	female	1982	26.19767
Seychelles	female	1982	24.88818
Sierra Leone	female	1982	21.48632
Singapore	female	1982	23.4995
Slovak Republic	female	1982	26.16801
Slovenia	female	1982	26.35739
Solomon Islands	female	1982	24.17435
Somalia	female	1982	20.94207
South Africa	female	1982	27.07092
Spain	female	1982	25.20167
Sri Lanka	female	1982	21.09847
Sudan	female	1982	20.95829
Suriname	female	1982	24.88496
Swaziland	female	1982	26.08508
Sweden	female	1982	24.42859
Switzerland	female	1982	23.75362
Syria	female	1982	26.13451
Taiwan	female	1982	22.43679
Tajikistan	female	1982	24.29151
Tanzania	female	1982	21.07677
Thailand	female	1982	21.69555
Timor-Leste	female	1982	19.66413
Togo	female	1982	20.4415
Tonga	female	1982	27.73826
Trinidad and Tobago	female	1982	26.32579
Tunisia	female	1982	24.81384
Turkey	female	1982	26.23217
Turkmenistan	female	1982	24.14963
Uganda	female	1982	20.53116
Ukraine	female	1982	26.35879
United Arab Emirates	female	1982	27.51582
United Kingdom	female	1982	24.38471
United States	female	1982	25.26646
Uruguay	female	1982	23.4976
Uzbekistan	female	1982	24.22857
Vanuatu	female	1982	23.29365
Venezuela	female	1982	24.92702
Vietnam	female	1982	18.72457
West Bank and Gaza	female	1982	25.41712
Yemen, Rep.	female	1982	23.71333
Zambia	female	1982	21.47265
Zimbabwe	female	1982	25.36147
Afghanistan	female	1983	20.56493
Albania	female	1983	25.21906
Algeria	female	1983	24.03604
Andorra	female	1983	25.70089
Angola	female	1983	20.26439
Antigua and Barbuda	female	1983	24.55735
Argentina	female	1983	24.16711
Armenia	female	1983	25.9533
Australia	female	1983	23.99286
Austria	female	1983	24.02724
Azerbaijan	female	1983	26.35802
Bahamas	female	1983	26.18423
Bahrain	female	1983	25.51067
Bangladesh	female	1983	18.5418
Barbados	female	1983	26.90333
Belarus	female	1983	26.19574
Belgium	female	1983	24.95523
Belize	female	1983	26.16195
Benin	female	1983	21.17492
Bermuda	female	1983	27.84409
Bhutan	female	1983	20.37951
Bolivia	female	1983	23.80662
Bosnia and Herzegovina	female	1983	25.15891
Botswana	female	1983	23.619
Brazil	female	1983	24.21987
British Virgin Islands	female	1983	25.08982
Brunei	female	1983	22.97755
Bulgaria	female	1983	25.61389
Burkina Faso	female	1983	19.58329
Burundi	female	1983	19.43468
Cambodia	female	1983	19.68502
Cameroon	female	1983	21.91054
Canada	female	1983	24.39552
Cape Verde	female	1983	21.26476
Central African Rep.	female	1983	20.06132
Chad	female	1983	19.27967
Chile	female	1983	24.36695
China	female	1983	21.93416
Colombia	female	1983	23.82533
Comoros	female	1983	20.96267
Congo, Dem. Rep.	female	1983	19.94744
Congo, Rep.	female	1983	20.31211
Cook Islands	female	1983	27.32601
Costa Rica	female	1983	23.6941
Cote d'Ivoire	female	1983	21.51484
Croatia	female	1983	25.15844
Cuba	female	1983	24.19075
Cyprus	female	1983	24.08281
Czech Rep.	female	1983	26.7959
Denmark	female	1983	23.54211
Djibouti	female	1983	22.20435
Dominica	female	1983	25.40247
Dominican Rep.	female	1983	23.08591
Ecuador	female	1983	25.02931
Egypt	female	1983	26.02519
El Salvador	female	1983	24.04013
Equatorial Guinea	female	1983	20.34326
Eritrea	female	1983	18.85964
Estonia	female	1983	25.79263
Ethiopia	female	1983	18.93904
Fiji	female	1983	24.1705
Finland	female	1983	25.02775
France	female	1983	24.21969
French Polynesia	female	1983	26.92477
Gabon	female	1983	22.23929
Gambia	female	1983	20.41185
Georgia	female	1983	25.91248
Germany	female	1983	24.85018
Ghana	female	1983	20.98174
Greece	female	1983	24.17237
Greenland	female	1983	26.0033
Grenada	female	1983	24.30735
Guatemala	female	1983	23.3296
Guinea	female	1983	20.63402
Guinea-Bissau	female	1983	20.675
Guyana	female	1983	23.891
Haiti	female	1983	21.08064
Honduras	female	1983	23.42898
Hong Kong, China	female	1983	21.9341
Hungary	female	1983	25.25135
Iceland	female	1983	24.56088
India	female	1983	20.51533
Indonesia	female	1983	20.37726
Iran	female	1983	23.63607
Iraq	female	1983	26.56259
Ireland	female	1983	24.81401
Israel	female	1983	24.63067
Italy	female	1983	25.08761
Jamaica	female	1983	24.86046
Japan	female	1983	21.37698
Jordan	female	1983	27.92429
Kazakhstan	female	1983	25.45651
Kenya	female	1983	21.06693
Kiribati	female	1983	26.2379
Korea, Dem. Rep.	female	1983	21.93185
Korea, Rep.	female	1983	21.69536
Kuwait	female	1983	28.24054
Kyrgyzstan	female	1983	25.31332
Laos	female	1983	19.87016
Latvia	female	1983	25.48766
Lebanon	female	1983	24.50636
Lesotho	female	1983	25.34279
Liberia	female	1983	21.62783
Libya	female	1983	27.05318
Lithuania	female	1983	26.82295
Luxembourg	female	1983	24.36895
Macao, China	female	1983	23.92662
Macedonia, FYR	female	1983	25.35509
Madagascar	female	1983	20.35215
Malawi	female	1983	20.83728
Malaysia	female	1983	22.54688
Maldives	female	1983	22.25887
Mali	female	1983	19.35648
Malta	female	1983	25.98902
Marshall Islands	female	1983	26.02769
Mauritania	female	1983	22.85929
Mauritius	female	1983	23.47564
Mexico	female	1983	25.10648
Micronesia, Fed. Sts.	female	1983	26.38436
Moldova	female	1983	26.96267
Mongolia	female	1983	24.60726
Montenegro	female	1983	25.97328
Morocco	female	1983	23.91207
Mozambique	female	1983	20.70524
Myanmar	female	1983	19.99458
Namibia	female	1983	23.15068
Nauru	female	1983	29.14102
Nepal	female	1983	18.76983
Netherlands	female	1983	24.05584
Netherlands Antilles	female	1983	26.94655
New Zealand	female	1983	24.46889
Nicaragua	female	1983	24.71703
Niger	female	1983	20.19937
Nigeria	female	1983	22.06386
Norway	female	1983	23.92248
Oman	female	1983	25.17595
Pakistan	female	1983	21.97572
Palau	female	1983	26.66462
Panama	female	1983	24.35131
Papua New Guinea	female	1983	21.38178
Paraguay	female	1983	23.79758
Peru	female	1983	25.18774
Philippines	female	1983	21.47258
Poland	female	1983	25.7802
Portugal	female	1983	24.78973
Puerto Rico	female	1983	26.35689
Qatar	female	1983	27.21902
Romania	female	1983	25.42715
Russia	female	1983	26.71326
Rwanda	female	1983	20.76907
Saint Kitts and Nevis	female	1983	26.83406
Saint Lucia	female	1983	24.26659
Saint Vincent and the Grenadines	female	1983	24.28471
Samoa	female	1983	27.579
Sao Tome and Principe	female	1983	21.70995
Saudi Arabia	female	1983	26.81564
Senegal	female	1983	21.59429
Serbia	female	1983	26.19436
Seychelles	female	1983	24.95986
Sierra Leone	female	1983	21.56866
Singapore	female	1983	23.49671
Slovak Republic	female	1983	26.17668
Slovenia	female	1983	26.36042
Solomon Islands	female	1983	24.35858
Somalia	female	1983	20.99113
South Africa	female	1983	27.11522
Spain	female	1983	25.21314
Sri Lanka	female	1983	21.20235
Sudan	female	1983	21.01455
Suriname	female	1983	24.98638
Swaziland	female	1983	26.15878
Sweden	female	1983	24.44646
Switzerland	female	1983	23.75985
Syria	female	1983	26.27667
Taiwan	female	1983	22.48294
Tajikistan	female	1983	24.32277
Tanzania	female	1983	21.13565
Thailand	female	1983	21.80696
Timor-Leste	female	1983	19.75773
Togo	female	1983	20.47683
Tonga	female	1983	28.01261
Trinidad and Tobago	female	1983	26.41193
Tunisia	female	1983	24.94661
Turkey	female	1983	26.31507
Turkmenistan	female	1983	24.16615
Uganda	female	1983	20.56009
Ukraine	female	1983	26.34862
United Arab Emirates	female	1983	27.61048
United Kingdom	female	1983	24.47631
United States	female	1983	25.3848
Uruguay	female	1983	23.57315
Uzbekistan	female	1983	24.27357
Vanuatu	female	1983	23.49478
Venezuela	female	1983	25.03337
Vietnam	female	1983	18.79698
West Bank and Gaza	female	1983	25.54207
Yemen, Rep.	female	1983	23.82446
Zambia	female	1983	21.51598
Zimbabwe	female	1983	25.3119
Afghanistan	female	1984	20.60867
Albania	female	1984	25.22359
Algeria	female	1984	24.1363
Andorra	female	1984	25.70584
Angola	female	1984	20.3411
Antigua and Barbuda	female	1984	24.70423
Argentina	female	1984	24.27477
Armenia	female	1984	26.01453
Australia	female	1984	24.11415
Austria	female	1984	24.06105
Azerbaijan	female	1984	26.41591
Bahamas	female	1984	26.33821
Bahrain	female	1984	25.6136
Bangladesh	female	1984	18.57151
Barbados	female	1984	26.99588
Belarus	female	1984	26.17109
Belgium	female	1984	24.9503
Belize	female	1984	26.27033
Benin	female	1984	21.27736
Bermuda	female	1984	27.99515
Bhutan	female	1984	20.45975
Bolivia	female	1984	23.885
Bosnia and Herzegovina	female	1984	25.20226
Botswana	female	1984	23.71698
Brazil	female	1984	24.26384
British Virgin Islands	female	1984	25.20023
Brunei	female	1984	22.98986
Bulgaria	female	1984	25.63037
Burkina Faso	female	1984	19.64018
Burundi	female	1984	19.53371
Cambodia	female	1984	19.7497
Cameroon	female	1984	22.04621
Canada	female	1984	24.50234
Cape Verde	female	1984	21.42395
Central African Rep.	female	1984	20.10716
Chad	female	1984	19.3374
Chile	female	1984	24.47601
China	female	1984	21.96185
Colombia	female	1984	23.94818
Comoros	female	1984	21.01693
Congo, Dem. Rep.	female	1984	20.01279
Congo, Rep.	female	1984	20.48106
Cook Islands	female	1984	27.66007
Costa Rica	female	1984	23.79899
Cote d'Ivoire	female	1984	21.58632
Croatia	female	1984	25.14873
Cuba	female	1984	24.32081
Cyprus	female	1984	24.1944
Czech Rep.	female	1984	26.78716
Denmark	female	1984	23.59034
Djibouti	female	1984	22.30462
Dominica	female	1984	25.53941
Dominican Rep.	female	1984	23.22059
Ecuador	female	1984	25.1183
Egypt	female	1984	26.20682
El Salvador	female	1984	24.16268
Equatorial Guinea	female	1984	20.43541
Eritrea	female	1984	18.92637
Estonia	female	1984	25.72062
Ethiopia	female	1984	18.98441
Fiji	female	1984	24.36866
Finland	female	1984	25.0422
France	female	1984	24.23314
French Polynesia	female	1984	27.14486
Gabon	female	1984	22.3582
Gambia	female	1984	20.55073
Georgia	female	1984	25.95523
Germany	female	1984	24.88941
Ghana	female	1984	21.05385
Greece	female	1984	24.20835
Greenland	female	1984	26.03245
Grenada	female	1984	24.40606
Guatemala	female	1984	23.44
Guinea	female	1984	20.68589
Guinea-Bissau	female	1984	20.76694
Guyana	female	1984	23.95368
Haiti	female	1984	21.16507
Honduras	female	1984	23.54844
Hong Kong, China	female	1984	22.02932
Hungary	female	1984	25.27869
Iceland	female	1984	24.62177
India	female	1984	20.52994
Indonesia	female	1984	20.47609
Iran	female	1984	23.72762
Iraq	female	1984	26.64706
Ireland	female	1984	24.86197
Israel	female	1984	24.72481
Italy	female	1984	25.04221
Jamaica	female	1984	24.93347
Japan	female	1984	21.40332
Jordan	female	1984	28.05407
Kazakhstan	female	1984	25.49498
Kenya	female	1984	21.13585
Kiribati	female	1984	26.36935
Korea, Dem. Rep.	female	1984	21.94174
Korea, Rep.	female	1984	21.80401
Kuwait	female	1984	28.31658
Kyrgyzstan	female	1984	25.34923
Laos	female	1984	19.93975
Latvia	female	1984	25.46165
Lebanon	female	1984	24.61598
Lesotho	female	1984	25.38587
Liberia	female	1984	21.69937
Libya	female	1984	27.11086
Lithuania	female	1984	26.75682
Luxembourg	female	1984	24.42188
Macao, China	female	1984	23.97568
Macedonia, FYR	female	1984	25.35038
Madagascar	female	1984	20.36591
Malawi	female	1984	20.89022
Malaysia	female	1984	22.69314
Maldives	female	1984	22.50962
Mali	female	1984	19.44987
Malta	female	1984	25.99225
Marshall Islands	female	1984	26.23508
Mauritania	female	1984	22.99698
Mauritius	female	1984	23.57018
Mexico	female	1984	25.28986
Micronesia, Fed. Sts.	female	1984	26.58217
Moldova	female	1984	26.97467
Mongolia	female	1984	24.67765
Montenegro	female	1984	25.96887
Morocco	female	1984	24.00485
Mozambique	female	1984	20.74128
Myanmar	female	1984	20.09005
Namibia	female	1984	23.182
Nauru	female	1984	29.42018
Nepal	female	1984	18.81432
Netherlands	female	1984	24.07384
Netherlands Antilles	female	1984	27.04848
New Zealand	female	1984	24.56961
Nicaragua	female	1984	24.82252
Niger	female	1984	20.25888
Nigeria	female	1984	22.06904
Norway	female	1984	23.99738
Oman	female	1984	25.27262
Pakistan	female	1984	22.03765
Palau	female	1984	26.81269
Panama	female	1984	24.48199
Papua New Guinea	female	1984	21.56065
Paraguay	female	1984	23.89237
Peru	female	1984	25.20174
Philippines	female	1984	21.54787
Poland	female	1984	25.75254
Portugal	female	1984	24.8023
Puerto Rico	female	1984	26.47655
Qatar	female	1984	27.21747
Romania	female	1984	25.44407
Russia	female	1984	26.69317
Rwanda	female	1984	20.82125
Saint Kitts and Nevis	female	1984	26.97629
